# plan_sha256=2b6a372cbb9151c464c87860cfb4190570bd02f55a13a9f82eb7c2aa74ccd581
step,table,row_key,label,change,before,after
4 period_semantics,ufc_bout_results,bafaa061-6dd5-4a90-8da0-c54a27939cc5,UFC 13: The Ultimate Force | Tito Ortiz v Wes Albritton,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=31s (raw round=1 time=31s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,8d09414e-de46-4ff9-94af-b07c494ca301,UFC 12: Judgement Day | Vitor Belfort v Scott Ferrozzo,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=43s (raw round=1 time=43s format=1 Rnd + 2OT (15-3-3))
4 period_semantics,ufc_bout_results,33ff6f4b-0260-40fe-911b-280e0149acce,UFC 12: Judgement Day | Scott Ferrozzo v Jim Mullen,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=482s (raw round=1 time=482s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,aff9ce64-e1ea-4f74-954b-16594a9ae3ba,UFC 12: Judgement Day | Yoshiki Takahashi v Wallid Ismail,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 1 elapsed=900s (raw round=2 time=180s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,27ce211f-f0d2-41e1-8eb3-dfcde2087224,UFC 11: The Proving Ground | Scott Ferrozzo v David Abbott,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 1 elapsed=1080s (raw round=2 time=180s format=1 Rnd + OT (15-3))
4 period_semantics,ufc_bout_results,00ddbb78-9174-4eb2-bc7d-1097a1af8f79,UFC 11: The Proving Ground | Mark Coleman v Brian Johnston,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=140s (raw round=1 time=140s format=1 Rnd + OT (15-3))
4 period_semantics,ufc_bout_results,3d982239-4cef-4400-8618-682958df52cb,UFC 11: The Proving Ground | Jerry Bohlander v Fabio Gurgel,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=900s (raw round=1 time=900s format=1 Rnd (15))
4 period_semantics,ufc_bout_results,a6d7f96a-df6f-430b-bb2f-7f7ac9d32345,UFC 11: The Proving Ground | David Abbott v Sam Adkins,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=126s (raw round=1 time=126s format=1 Rnd (15))
4 period_semantics,ufc_bout_results,ab02d9b3-f788-4615-8568-4625259f3f31,UFC 11: The Proving Ground | Brian Johnston v Reza Nasri,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=28s (raw round=1 time=28s format=1 Rnd (15))
4 period_semantics,ufc_bout_results,da6f4ca6-436d-4982-8ba2-af7dc18a902d,UFC 11: The Proving Ground | Mark Coleman v Julian Sanchez,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=45s (raw round=1 time=45s format=1 Rnd (15))
4 period_semantics,ufc_bout_results,efd1df2d-951f-47b4-a0be-645f285d241c,UFC 11: The Proving Ground | Roberto Traven v Dave Berry,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=93s (raw round=1 time=93s format=1 Rnd (15))
4 period_semantics,ufc_bout_results,03bea331-de5b-4c9c-aed4-99fdf4dae127,UFC 11: The Proving Ground | Scott Ferrozzo v Sam Fulton,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=105s (raw round=1 time=105s format=1 Rnd (15))
4 period_semantics,ufc_bout_results,3eb2b561-1a92-4505-98ae-7684a45d363f,UFC 10: The Tournament | Mark Coleman v Don Frye,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=694s (raw round=1 time=694s format=1 Rnd + 2OT (15-3-3))
4 period_semantics,ufc_bout_results,666a402f-fc30-4044-955e-f7c5b8bd5f4a,UFC 10: The Tournament | Mark Coleman v Gary Goodridge,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=420s (raw round=1 time=420s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,9cc50342-3abd-4901-9ed5-1df5374914d9,UFC 10: The Tournament | Don Frye v Brian Johnston,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=277s (raw round=1 time=277s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,dfd7c739-37a5-4c1c-b5f0-003f62492828,UFC 10: The Tournament | Gary Goodridge v John Campetella,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=88s (raw round=1 time=88s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,cdea82bf-150a-481e-ad84-4cbd4a56e50e,UFC 10: The Tournament | Mark Coleman v Moti Horenstein,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=163s (raw round=1 time=163s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,9fcb61bd-eb8b-4385-b656-89a4d0acfabb,UFC 10: The Tournament | Brian Johnston v Scott Fiedler,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=145s (raw round=1 time=145s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,ca68b589-887d-4c20-a9c6-59c88b691582,UFC 10: The Tournament | Geza Kalman v Dieusel Berto,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=357s (raw round=1 time=357s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,104a8bd7-77b8-4ee4-81b9-6f51e9f97b80,UFC 9: Motor City Madness | Cal Worsham v Zane Frazier,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=194s (raw round=1 time=194s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,4c5d1f3f-615b-411d-9eb0-fc629f7eea94,UFC 8: David vs Goliath | Paul Varelans v Joe Moreira,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=600s (raw round=1 time=600s format=1 Rnd (10))
4 period_semantics,ufc_bout_results,6c8fa98e-e903-4826-9c71-f01fd9068b1a,UFC 7: The Brawl in Buffalo | Marco Ruas v Paul Varelans,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=797s (raw round=1 time=797s format=1 Rnd + OT (30-5))
4 period_semantics,ufc_bout_results,8c21c1cd-9276-4c13-9011-e7f91e31f998,UFC 7: The Brawl in Buffalo | Scott Bessac v David Hood,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=31s (raw round=1 time=31s format=1 Rnd (20))
4 period_semantics,ufc_bout_results,bc5a9e46-5902-4e1a-85ac-78afc8277cd2,UFC 5: The Return of the Beast | Dan Severn v Dave Beneteau,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=181s (raw round=1 time=181s format=1 Rnd (30))
4 period_semantics,ufc_bout_results,6f4a38f1-b6b4-4525-b128-1168e5a19caa,UFC 10: The Tournament | Don Frye v Mark Hall,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=621s (raw round=1 time=621s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,9417eabe-af25-42d6-92cc-3f76c484d72c,UFC 9: Motor City Madness | Mark Schultz v Gary Goodridge,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=720s (raw round=1 time=720s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,f2847166-5294-4db5-b967-d8f505f95940,UFC 8: David vs Goliath | Gary Goodridge v Paul Herrera,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=13s (raw round=1 time=13s format=1 Rnd (10))
4 period_semantics,ufc_bout_results,01a5ea75-1381-42e5-9242-7bece503710d,UFC 7: The Brawl in Buffalo | Mark Hall v Harold Howard,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=101s (raw round=1 time=101s format=1 Rnd (20))
4 period_semantics,ufc_bout_results,b3228ff6-9d18-410a-801f-e9fd741045f5,UFC 6: Clash of the Titans | Patrick Smith v Rudyard Moncayo,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=68s (raw round=1 time=68s format=1 Rnd (20))
4 period_semantics,ufc_bout_results,306c7786-b0b2-4884-ac39-9c87472c4a5c,UFC 10: The Tournament | Sam Adkins v Felix Lee Mitchell,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 1 elapsed=900s (raw round=2 time=180s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,7cff4b4d-fd53-43cc-b220-b93555e79072,UFC 9: Motor City Madness | Don Frye v Amaury Bitetti,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=570s (raw round=1 time=570s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,6ba3edcc-6ada-48e7-9039-0e95f3da5c99,UFC 8: David vs Goliath | Gary Goodridge v Jerry Bohlander,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=331s (raw round=1 time=331s format=1 Rnd (10))
4 period_semantics,ufc_bout_results,8dc7c67e-687a-494d-b481-d50df780de8c,UFC 7: The Brawl in Buffalo | Ken Shamrock v Oleg Taktarov,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 1 elapsed=1980s (raw round=2 time=180s format=1 Rnd + OT (30-3))
4 period_semantics,ufc_bout_results,dd50fb16-3617-47c8-9870-d968f77c8ae8,UFC 7: The Brawl in Buffalo | Onassis Parungao v Francesco Maturi,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=326s (raw round=1 time=326s format=1 Rnd (20))
4 period_semantics,ufc_bout_results,6b895087-144a-4887-baf9-b51e023eb662,UFC 6: Clash of the Titans | Oleg Taktarov v David Abbott,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=1065s (raw round=1 time=1065s format=1 Rnd + OT (30-5))
4 period_semantics,ufc_bout_results,142f2bb1-5030-4ef2-8f00-58868a48c54a,UFC 5: The Return of the Beast | Ken Shamrock v Royce Gracie,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 1 elapsed=2160s (raw round=2 time=300s format=1 Rnd + OT (31-5))
4 period_semantics,ufc_bout_results,000f0359-140b-4130-b8a4-fedf9c495a96,UFC 9: Motor City Madness | Dan Severn v Ken Shamrock,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 2 elapsed=1800s (raw round=3 time=180s format=1 Rnd + 2OT (24-3-3))
4 period_semantics,ufc_bout_results,637d15be-bbb9-46cf-be08-f66f73912533,UFC 8: David vs Goliath | Ken Shamrock v Kimo Leopoldo,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=264s (raw round=1 time=264s format=1 Rnd + 2OT (15-3-3))
4 period_semantics,ufc_bout_results,35f4ebe9-fd93-4ec1-b7fb-641feae5dbf1,UFC 7: The Brawl in Buffalo | Marco Ruas v Larry Cureton,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=203s (raw round=1 time=203s format=1 Rnd (20))
4 period_semantics,ufc_bout_results,2fa11ff5-6aa8-486a-8f29-8eae87e91e2c,UFC 6: Clash of the Titans | David Abbott v Paul Varelans,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=113s (raw round=1 time=113s format=1 Rnd (20))
4 period_semantics,ufc_bout_results,089fe060-6a81-41e4-aca0-e347329481f3,UFC 9: Motor City Madness | Mark Hall v Koji Kitao,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=47s (raw round=1 time=47s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,0791331c-cf8b-4a92-bbb8-363c921931e3,UFC 8: David vs Goliath | Don Frye v Sam Adkins,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=48s (raw round=1 time=48s format=1 Rnd (10))
4 period_semantics,ufc_bout_results,e4672f5d-c7cb-4df6-bab9-0abaa4322847,UFC 7: The Brawl in Buffalo | Marco Ruas v Remco Pardoel,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=747s (raw round=1 time=747s format=1 Rnd (20))
4 period_semantics,ufc_bout_results,84824272-9970-4968-98b2-4021cea402aa,UFC 6: Clash of the Titans | Ken Shamrock v Dan Severn,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=134s (raw round=1 time=134s format=1 Rnd + OT (30-5))
4 period_semantics,ufc_bout_results,c599cb49-b9fc-4bde-9cbc-e7d2a6cca32b,UFC 9: Motor City Madness | Rafael Carino v Matt Andersen,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=332s (raw round=1 time=332s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,dd0d9857-5edb-4ebd-976b-2cf8dc85e1cf,UFC 8: David vs Goliath | Jerry Bohlander v Scott Ferrozzo,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=543s (raw round=1 time=543s format=1 Rnd (10))
4 period_semantics,ufc_bout_results,361ad9fe-2013-4d5a-8e4c-20e08ba36f89,UFC 7: The Brawl in Buffalo | Remco Pardoel v Ryan Parker,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=185s (raw round=1 time=185s format=1 Rnd (20))
4 period_semantics,ufc_bout_results,70f78c04-33ec-4b2b-b77a-7c7405323836,UFC 6: Clash of the Titans | Oleg Taktarov v Dave Beneteau,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=57s (raw round=1 time=57s format=1 Rnd (20))
4 period_semantics,ufc_bout_results,9a6c0127-f5fc-4fbd-b4c5-288f221ed559,UFC 9: Motor City Madness | Steve Nelmark v Tai Bowden,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=445s (raw round=1 time=445s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,7b62a2c3-265d-4a5a-a264-51edacda2210,UFC 8: David vs Goliath | Don Frye v Thomas Ramirez,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=8s (raw round=1 time=8s format=1 Rnd (10))
4 period_semantics,ufc_bout_results,93f6ca3b-fa60-4924-ac07-e033edc787f4,UFC 7: The Brawl in Buffalo | Paul Varelans v Gerry Harris,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=65s (raw round=1 time=65s format=1 Rnd (20))
4 period_semantics,ufc_bout_results,dc80190d-aced-4687-b6dc-cac712b25e36,UFC 7: The Brawl in Buffalo | Joel Sutton v Geza Kalman,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=48s (raw round=1 time=48s format=1 Rnd (20))
4 period_semantics,ufc_bout_results,4187ae19-8454-4d75-9e76-7b3fc7cdab3e,UFC 6: Clash of the Titans | Paul Varelans v Cal Worsham,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=62s (raw round=1 time=62s format=1 Rnd (20))
4 period_semantics,ufc_bout_results,d07d941b-1249-4ce1-8821-7bba29999391,UFC 8: David vs Goliath | Don Frye v Gary Goodridge,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=134s (raw round=1 time=134s format=1 Rnd + 2OT (15-3-3))
4 period_semantics,ufc_bout_results,a007338e-22cd-4fa7-ac57-dbe169395d8a,UFC 8: David vs Goliath | Sam Adkins v Keith Mielke,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=50s (raw round=1 time=50s format=1 Rnd (10))
4 period_semantics,ufc_bout_results,763a9c6c-8673-4bd4-b7ba-139972c828c4,UFC 7: The Brawl in Buffalo | Paul Varelans v Mark Hall,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=61s (raw round=1 time=61s format=1 Rnd (20))
4 period_semantics,ufc_bout_results,2d8909b5-1f58-4608-9bb4-6d3522eec635,UFC 6: Clash of the Titans | Oleg Taktarov v Anthony Macias,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=9s (raw round=1 time=9s format=1 Rnd (20))
4 period_semantics,ufc_bout_results,ca182614-ab34-4f18-ad09-24742466a130,UFC 50: The War Of '04 | Tito Ortiz v Patrick Cote,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 3 elapsed=900s (raw round=3 time=300s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,a669d2c7-95d8-4ea2-8e8d-2661125b065c,UFC 50: The War Of '04 | Rich Franklin v Jorge Rivera,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 3 elapsed=868s (raw round=3 time=268s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,0bf8c3e8-f4ce-4e96-bf13-4656f93b8b6d,UFC 50: The War Of '04 | Matt Hughes v Georges St-Pierre,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=299s (raw round=1 time=299s format=5 Rnd (5-5-5-5-5))
4 period_semantics,ufc_bout_results,586808b9-72fb-42a3-a2f5-d900d95823a8,UFC 50: The War Of '04 | Frank Trigg v Renato Verissimo,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 2 elapsed=431s (raw round=2 time=131s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,0f3d9525-f2dd-4839-be51-78a012a11950,UFC 50: The War Of '04 | Evan Tanner v Robbie Lawler,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=142s (raw round=1 time=142s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,c8af5a04-f3e6-4f03-9e22-94756b4b32ab,UFC 50: The War Of '04 | Ivan Salaverry v Tony Fryklund,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=96s (raw round=1 time=96s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,f372ecce-bb7e-46cc-b265-100b8aaa5a7b,UFC 50: The War Of '04 | Travis Lutter v Marvin Eastman,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 2 elapsed=333s (raw round=2 time=33s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,e5d14a35-a3eb-4a2a-89a6-550582d76541,UFC 49: Unfinished Business | Randy Couture v Vitor Belfort,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 3 elapsed=900s (raw round=3 time=300s format=5 Rnd (5-5-5-5-5))
4 period_semantics,ufc_bout_results,96fb1e72-73df-48be-afac-2ccddd253f23,UFC 43: Meltdown | Vitor Belfort v Marvin Eastman,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=67s (raw round=1 time=67s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,ace897bb-243a-4721-b712-a79a555c19e2,UFC 40: Vendetta | Robbie Lawler v Tiki Ghosn,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=89s (raw round=1 time=89s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,44eb4a20-20d8-4a3e-916b-a2c812b426c2,UFC 49: Unfinished Business | Joe Riggs v Joe Doerksen,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 2 elapsed=519s (raw round=2 time=219s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,6d8f0bd8-7e64-44bb-bf23-ef44bb055271,UFC 48: Payback | Evan Tanner v Phil Baroni,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 3 elapsed=900s (raw round=3 time=300s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,6c0db2ca-c338-4e6f-81b9-8c0d1c8b5c96,UFC 49: Unfinished Business | Chuck Liddell v Vernon White,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=245s (raw round=1 time=245s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,4550409d-f12c-43d8-8c7d-8c9f8c7d610c,UFC 49: Unfinished Business | Karo Parisyan v Nick Diaz,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 3 elapsed=900s (raw round=3 time=300s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,a96fc15d-258d-4f7d-b4a9-84a2bcd9c963,UFC 47: It's On! | Nick Diaz v Robbie Lawler,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 2 elapsed=391s (raw round=2 time=91s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,bf4f65c9-1ac2-4250-b77f-56bdae32f988,UFC 45: Revolution | Wesley Correira v David Abbott,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=134s (raw round=1 time=134s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,821f5ce0-60ea-4f28-b082-9bd7246676f9,UFC 49: Unfinished Business | David Terrell v Matt Lindland,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=24s (raw round=1 time=24s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,eecb458a-29ab-43ac-b197-8cac01590f1d,UFC 47: It's On! | Andrei Arlovski v Wesley Correira,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 2 elapsed=375s (raw round=2 time=75s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,4a2ebb58-c479-4e37-a9ea-090170b0a0f5,UFC 45: Revolution | Keith Rockel v Chris Liguori,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=209s (raw round=1 time=209s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,0f412949-cd63-4914-9983-7819d0942364,UFC 40: Vendetta | Andrei Arlovski v Ian Freeman,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=78s (raw round=1 time=78s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,858858f7-0899-4a4d-a8ae-59fb35ddd2c5,UFC 49: Unfinished Business | Justin Eilers v Mike Kyle,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=74s (raw round=1 time=74s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,83a6be99-0f0f-4b28-bdb7-bba8fa0f3351,UFC 49: Unfinished Business | Chris Lytle v Ronald Jhun,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 2 elapsed=377s (raw round=2 time=77s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,a973da11-695f-4b1b-ad85-6ae5f49f084c,UFC 46: Supernatural | Vitor Belfort v Randy Couture,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=49s (raw round=1 time=49s format=5 Rnd (5-5-5-5-5))
4 period_semantics,ufc_bout_results,8b6ac7d6-e300-4e8c-b938-db1944d87f75,UFC 49: Unfinished Business | Yves Edwards v Josh Thomson,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=272s (raw round=1 time=272s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,e0acacaa-2fec-4db9-875c-fd44604c64ea,UFC 48: Payback | Ken Shamrock v Kimo Leopoldo,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=86s (raw round=1 time=86s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,0914110d-148e-410c-b02d-991f5d714afc,UFC 44: Undisputed | Rich Franklin v Edwin DeWees,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=215s (raw round=1 time=215s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,75da406d-b484-4fc1-b19c-1a4ad2eb29fd,UFC 48: Payback | Frank Trigg v Dennis Hallman,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=255s (raw round=1 time=255s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,a361bda5-ffec-4ce1-bae9-81509cccf1a0,UFC 48: Payback | Frank Mir v Tim Sylvia,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=50s (raw round=1 time=50s format=5 Rnd (5-5-5-5-5))
4 period_semantics,ufc_bout_results,566c9f34-a83b-451b-8477-cee4d0ee1bb6,UFC 47: It's On! | Jonathan Wiezorek v Wade Shipp,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=280s (raw round=1 time=280s format=3 Rnd (5-5-5))
